0	0	1.56021
0	1	1.5505
0	2	1.53945
0	3	1.52879
0	4	1.51549
0	5	1.50033
0	6	1.48451
0	7	1.46639
0	8	1.44754
0	9	1.42937
0	10	1.40804
0	11	1.38523
0	12	1.35426
0	13	1.32779
0	14	1.29915
0	15	1.26969
0	16	1.24001
0	17	1.20625
0	18	1.16553
0	19	1.12856
0	20	1.07785
0	21	0.988608
0	22	0.452241
0	23	0.94288
0	24	1.25436
0	25	1.1159
0	26	1.05255
0	27	1.00233
0	28	0.968281
0	29	0.939996
0	30	0.913363
0	31	0.888898
0	32	0.87983
0	33	0.856132
0	34	0.829112
0	35	0.811367
0	36	0.80189
0	37	0.796923
0	38	0.796524
0	39	0.810596
0	40	0.805239
0	41	0.810363
0	42	0.821072
0	43	0.836232
0	44	0.839881
0	45	0.854977
0	46	0.871744
0	47	0.889354
0	48	0.917491
0	49	0.940374
0	50	0.980217
0	51	1.0063
0	52	1.0386
0	53	1.0794
0	54	1.11986
0	55	1.18732
0	56	1.40616
0	57	1.13315
0	58	1.02084
0	59	1.09154
0	60	1.1539
0	61	1.19399
0	62	1.22791
0	63	1.25974
0	64	1.28715
0	65	1.31453
0	66	1.33899
0	67	1.36072
0	68	1.38679
0	69	1.41087
0	70	1.43119
0	71	1.45031
0	72	1.46749
0	73	1.48445
0	74	1.50155
0	75	1.51722
0	76	1.531
0	77	1.54288
0	78	1.55376
0	79	1.56454
0	80	1.57431
0	81	1.58276
0	82	1.58857
0	83	1.59412
0	84	1.59849
0	85	1.60297
0	86	1.60535
0	87	1.60691
0	88	1.60816
0	89	1.60792
0	90	1.60609
0	91	1.60422
0	92	1.6023
0	93	1.59899
0	94	1.59503
0	95	1.59206
0	96	1.58822
0	97	1.5818
0	98	1.57624
0	99	1.56788
1	0	1.54731
1	1	1.53682
1	2	1.52553
1	3	1.514
1	4	1.50092
1	5	1.4854
1	6	1.46706
1	7	1.44936
1	8	1.42964
1	9	1.40897
1	10	1.38533
1	11	1.35964
1	12	1.33033
1	13	1.30276
1	14	1.27122
1	15	1.23675
1	16	1.19837
1	17	1.15485
1	18	1.10115
1	19	0.999071
1	20	1.33266
1	21	1.46072
1	22	1.12889
1	23	1.04906
1	24	0.997202
1	25	0.944618
1	26	0.898297
1	27	0.845224
1	28	0.794413
1	29	0.751524
1	30	0.715494
1	31	0.676834
1	32	0.639765
1	33	0.576374
1	34	0.544468
1	35	0.492146
1	36	0.447157
1	37	0.435824
1	38	0.42717
1	39	0.428904
1	40	0.441271
1	41	0.430484
1	42	0.453838
1	43	0.489672
1	44	0.53688
1	45	0.5846
1	46	0.613404
1	47	0.655089
1	48	0.701949
1	49	0.745331
1	50	0.799898
1	51	0.844734
1	52	0.88682
1	53	0.932484
1	54	0.982972
1	55	1.02287
1	56	1.07144
1	57	1.12134
1	58	1.21277
1	59	-1.18379
1	60	0.885603
1	61	1.114
1	62	1.17506
1	63	1.21866
1	64	1.25014
1	65	1.28081
1	66	1.31249
1	67	1.33913
1	68	1.3643
1	69	1.39012
1	70	1.4129
1	71	1.43241
1	72	1.45193
1	73	1.46854
1	74	1.48527
1	75	1.50099
1	76	1.51609
1	77	1.52888
1	78	1.54003
1	79	1.55147
1	80	1.56125
1	81	1.56929
1	82	1.57675
1	83	1.58186
1	84	1.58658
1	85	1.59052
1	86	1.59301
1	87	1.59447
1	88	1.59664
1	89	1.59454
1	90	1.59406
1	91	1.59215
1	92	1.58893
1	93	1.58677
1	94	1.583
1	95	1.57949
1	96	1.57538
1	97	1.56756
1	98	1.56275
1	99	1.55544
2	0	1.5337
2	1	1.52281
2	2	1.51199
2	3	1.49835
2	4	1.48434
2	5	1.46782
2	6	1.45004
2	7	1.42945
2	8	1.40881
2	9	1.3844
2	10	1.35811
2	11	1.32946
2	12	1.30097
2	13	1.26922
2	14	1.23542
2	15	1.19457
2	16	1.14397
2	17	1.04637
2	18	1.13375
2	19	1.23656
2	20	1.08988
2	21	1.02105
2	22	0.968062
2	23	0.902545
2	24	0.826457
2	25	0.760166
2	26	0.673321
2	27	0.555018
2	28	0.344663
2	29	-0.228616
2	30	1.37873
2	31	0.654471
2	32	0.357797
2	33	0.0152621
2	34	-0.460451
2	35	-1.20386
2	36	-1.95156
2	37	-1.97857
2	38	-1.95408
2	39	-1.60697
2	40	-0.655318
2	41	-1.47372
2	42	-1.85244
2	43	-2.0282
2	44	-1.7973
2	45	-0.64954
2	46	-0.0278566
2	47	0.292495
2	48	0.475964
2	49	0.694787
2	50	-1.20598
2	51	0.266649
2	52	0.570524
2	53	0.693667
2	54	0.795944
2	55	0.879947
2	56	0.937733
2	57	0.991836
2	58	1.05083
2	59	1.10158
2	60	1.16654
2	61	1.54429
2	62	0.894975
2	63	1.15048
2	64	1.20708
2	65	1.24593
2	66	1.27786
2	67	1.30619
2	68	1.33461
2	69	1.36093
2	70	1.38835
2	71	1.41193
2	72	1.43385
2	73	1.45216
2	74	1.46899
2	75	1.48512
2	76	1.50021
2	77	1.51366
2	78	1.52626
2	79	1.5379
2	80	1.54825
2	81	1.55659
2	82	1.56396
2	83	1.56867
2	84	1.57435
2	85	1.5776
2	86	1.58106
2	87	1.58213
2	88	1.58317
2	89	1.58156
2	90	1.581
2	91	1.57846
2	92	1.57601
2	93	1.57362
2	94	1.57084
2	95	1.56559
2	96	1.56113
2	97	1.55476
2	98	1.54864
2	99	1.54275
3	0	1.51985
3	1	1.50918
3	2	1.49624
3	3	1.4818
3	4	1.46725
3	5	1.45072
3	6	1.43156
3	7	1.40987
3	8	1.38617
3	9	1.35823
3	10	1.33049
3	11	1.29973
3	12	1.26398
3	13	1.22495
3	14	1.17878
3	15	1.10648
3	16	-1.97645
3	17	1.26594
3	18	1.0966
3	19	1.02565
3	20	0.967897
3	21	0.895146
3	22	0.818476
3	23	0.697861
3	24	0.509189
3	25	-2.0192
3	26	0.393927
3	27	-1.9751
3	28	0.701482
3	29	-1.55777
3	30	1.00016
3	31	0.457515
3	32	-0.0487269
3	33	-1.25356
3	34	-2.02915
3	35	-1.26095
3	36	0.828804
3	37	0.442642
3	38	-0.0782062
3	39	-0.267762
3	40	-0.272242
3	41	-0.40262
3	42	0.401461
3	43	0.825503
3	44	-1.0789
3	45	-2.03225
3	46	-1.59935
3	47	-0.645339
3	48	0.139749
3	49	0.768851
3	50	-1.94213
3	51	0.309825
3	52	1.14467
3	53	0.0277317
3	54	0.634632
3	55	0.19319
3	56	0.733386
3	57	0.854012
3	58	0.930846
3	59	1.00113
3	60	1.0554
3	61	1.10832
3	62	1.17808
3	63	-1.92425
3	64	1.13538
3	65	1.18304
3	66	1.23316
3	67	1.26751
3	68	1.30048
3	69	1.33166
3	70	1.3597
3	71	1.38729
3	72	1.4122
3	73	1.43383
3	74	1.4532
3	75	1.4698
3	76	1.48324
3	77	1.49914
3	78	1.51089
3	79	1.522
3	80	1.53335
3	81	1.5438
3	82	1.55003
3	83	1.55637
3	84	1.56075
3	85	1.56441
3	86	1.56791
3	87	1.56905
3	88	1.56995
3	89	1.56879
3	90	1.56652
3	91	1.56507
3	92	1.56365
3	93	1.56032
3	94	1.55616
3	95	1.55302
3	96	1.54728
3	97	1.54086
3	98	1.5355
3	99	1.52837
4	0	1.50526
4	1	1.49397
4	2	1.48012
4	3	1.465
4	4	1.4491
4	5	1.43269
4	6	1.41182
4	7	1.38724
4	8	1.36104
4	9	1.33214
4	10	1.2997
4	11	1.26303
4	12	1.22029
4	13	1.16471
4	14	1.02568
4	15	-1.44026
4	16	1.1351
4	17	1.04981
4	18	0.978119
4	19	0.909043
4	20	0.806639
4	21	0.621681
4	22	1.70101
4	23	-0.0356615
4	24	0.683623
4	25	0.956109
4	26	0.134459
4	27	0.513758
4	28	-0.626705
4	29	-1.94377
4	30	0.993141
4	31	0.449752
4	32	0.0445486
4	33	-0.718905
4	34	-1.97665
4	35	-1.83756
4	36	1.29435
4	37	0.988512
4	38	0.877302
4	39	0.850265
4	40	0.819481
4	41	0.920116
4	42	0.963966
4	43	1.2577
4	44	-1.70043
4	45	-2.0093
4	46	-1.38517
4	47	0.136387
4	48	0.653253
4	49	1.00098
4	50	1.62678
4	51	-2.00749
4	52	-0.321201
4	53	-1.92541
4	54	0.654584
4	55	-0.102969
4	56	-1.85188
4	57	0.65526
4	58	0.480087
4	59	0.831636
4	60	0.929155
4	61	1.00424
4	62	1.06695
4	63	1.12973
4	64	1.23241
4	65	1.38998
4	66	1.15732
4	67	1.22133
4	68	1.2626
4	69	1.30001
4	70	1.33006
4	71	1.35868
4	72	1.38634
4	73	1.41152
4	74	1.4337
4	75	1.45227
4	76	1.46635
4	77	1.48185
4	78	1.49553
4	79	1.50707
4	80	1.51813
4	81	1.52831
4	82	1.53593
4	83	1.54266
4	84	1.54598
4	85	1.55041
4	86	1.55306
4	87	1.55623
4	88	1.55571
4	89	1.55438
4	90	1.55347
4	91	1.55181
4	92	1.54954
4	93	1.54755
4	94	1.54199
4	95	1.53955
4	96	1.53395
4	97	1.52825
4	98	1.52113
4	99	1.51357
5	0	1.48951
5	1	1.47702
5	2	1.46405
5	3	1.44788
5	4	1.43011
5	5	1.41271
5	6	1.38907
5	7	1.36346
5	8	1.33241
5	9	1.30181
5	10	1.267
5	11	1.21986
5	12	1.15261
5	13	0.940256
5	14	1.28384
5	15	1.09197
5	16	1.01164
5	17	0.928459
5	18	0.813631
5	19	0.513951
5	20	0.580728
5	21	0.67723
5	22	0.742423
5	23	0.594804
5	24	-1.80645
5	25	0.856359
5	26	-0.924131
5	27	1.17472
5	28	0.572011
5	29	-0.110879
5	30	-1.62578
5	31	0.609917
5	32	0.281002
5	33	0.136126
5	34	-0.0301878
5	35	-0.13513
5	36	-0.332903
5	37	-0.537988
5	38	-0.74994
5	39	-0.697727
5	40	-0.735059
5	41	-0.586167
5	42	-0.533973
5	43	-0.414308
5	44	-0.283468
5	45	-0.0962458
5	46	-0.0082907
5	47	0.265765
5	48	0.621225
5	49	-1.90719
5	50	-0.18598
5	51	0.49738
5	52	0.816266
5	53	-2.01865
5	54	0.828696
5	55	-0.254972
5	56	-0.238918
5	57	0.244862
5	58	-0.337903
5	59	-0.320227
5	60	1.02787
5	61	0.828371
5	62	0.943554
5	63	1.02591
5	64	1.09908
5	65	1.17295
5	66	0.123889
5	67	1.12056
5	68	1.21212
5	69	1.26017
5	70	1.29711
5	71	1.33031
5	72	1.35993
5	73	1.38688
5	74	1.41119
5	75	1.43083
5	76	1.44822
5	77	1.46584
5	78	1.47999
5	79	1.4911
5	80	1.50397
5	81	1.51239
5	82	1.52139
5	83	1.52848
5	84	1.53315
5	85	1.53501
5	86	1.53944
5	87	1.54119
5	88	1.5408
5	89	1.5413
5	90	1.53991
5	91	1.53843
5	92	1.53659
5	93	1.53404
5	94	1.5282
5	95	1.52529
5	96	1.52094
5	97	1.5145
5	98	1.50707
5	99	1.49985
6	0	1.47316
6	1	1.46137
6	2	1.44739
6	3	1.43043
6	4	1.41084
6	5	1.38977
6	6	1.36645
6	7	1.33798
6	8	1.30332
6	9	1.26989
6	10	1.22495
6	11	1.15525
6	12	0.374213
6	13	1.20777
6	14	1.07523
6	15	0.97578
6	16	0.869459
6	17	0.667583
6	18	0.636175
6	19	-0.680674
6	20	1.15752
6	21	-1.80903
6	22	0.564878
6	23	1.23956
6	24	0.237962
6	25	1.18904
6	26	0.381908
6	27	-0.182177
6	28	-0.949
6	29	-1.82251
6	30	1.20677
6	31	-1.52735
6	32	-1.96492
6	33	-2.03464
6	34	-2.01746
6	35	-1.99395
6	36	-1.84828
6	37	-1.57881
6	38	1.8567
6	39	1.52954
6	40	1.9041
6	41	-1.1945
6	42	0.419706
6	43	-1.71539
6	44	-1.8942
6	45	-1.99311
6	46	-2.01787
6	47	-2.0243
6	48	-1.80836
6	49	0.999434
6	50	-2.00914
6	51	-1.03362
6	52	-0.14841
6	53	0.355114
6	54	0.962952
6	55	-0.0871197
6	56	0.826713
6	57	0.322561
6	58	1.90581
6	59	0.51986
6	60	1.04812
6	61	-1.74686
6	62	-1.89312
6	63	0.890288
6	64	0.995743
6	65	1.07618
6	66	1.15322
6	67	1.50668
6	68	1.10277
6	69	1.21195
6	70	1.25928
6	71	1.29991
6	72	1.33337
6	73	1.36406
6	74	1.38797
6	75	1.40941
6	76	1.4299
6	77	1.44747
6	78	1.46375
6	79	1.4751
6	80	1.48858
6	81	1.49777
6	82	1.50536
6	83	1.5136
6	84	1.51893
6	85	1.52155
6	86	1.52525
6	87	1.5253
6	88	1.52547
6	89	1.52651
6	90	1.52617
6	91	1.52489
6	92	1.52469
6	93	1.52058
6	94	1.51466
6	95	1.51101
6	96	1.50706
6	97	1.50091
6	98	1.49279
6	99	1.48478
7	0	1.45802
7	1	1.44488
7	2	1.43061
7	3	1.41238
7	4	1.38979
7	5	1.36611
7	6	1.34136
7	7	1.31133
7	8	1.27673
7	9	1.23453
7	10	1.16434
7	11	0.627543
7	12	1.1992
7	13	1.06291
7	14	0.962163
7	15	0.824022
7	16	-0.141479
7	17	0.699322
7	18	1.29171
7	19	-2.02961
7	20	-0.899065
7	21	0.542442
7	22	1.08698
7	23	0.262596
7	24	-2.01884
7	25	-1.13879
7	26	-2.02878
7	27	1.38049
7	28	-0.0691713
7	29	-1.5354
7	30	-1.96153
7	31	-2.03461
7	32	-1.8347
7	33	1.048
7	34	-0.36734
7	35	-1.18286
7	36	-1.78632
7	37	-1.90367
7	38	-1.90051
7	39	-1.93106
7	40	-1.91614
7	41	-1.9519
7	42	-1.9632
7	43	-1.84131
7	44	-1.38225
7	45	-0.492974
7	46	0.823177
7	47	-1.70373
7	48	-2.00816
7	49	-2.02548
7	50	-1.75544
7	51	-0.829775
7	52	0.396621
7	53	-1.80004
7	54	-1.46274
7	55	1.10672
7	56	0.0802251
7	57	0.92654
7	58	0.132092
7	59	1.7638
7	60	1.34181
7	61	0.598507
7	62	-1.29784
7	63	0.718328
7	64	0.829709
7	65	0.974681
7	66	1.0636
7	67	1.14714
7	68	1.41529
7	69	1.11293
7	70	1.21626
7	71	1.26633
7	72	1.30388
7	73	1.33715
7	74	1.36623
7	75	1.38859
7	76	1.40904
7	77	1.42932
7	78	1.44591
7	79	1.45863
7	80	1.47159
7	81	1.48246
7	82	1.49094
7	83	1.49811
7	84	1.50438
7	85	1.50715
7	86	1.50927
7	87	1.51024
7	88	1.51132
7	89	1.51202
7	90	1.51236
7	91	1.51241
7	92	1.51039
7	93	1.50665
7	94	1.50247
7	95	1.49792
7	96	1.49332
7	97	1.48661
7	98	1.47871
7	99	1.4691
8	0	1.44187
8	1	1.42797
8	2	1.41024
8	3	1.39002
8	4	1.36583
8	5	1.34139
8	6	1.31556
8	7	1.28233
8	8	1.24168
8	9	1.18377
8	10	1.00672
8	11	1.22212
8	12	1.069
8	13	0.959706
8	14	0.807591
8	15	0.910445
8	16	-1.97382
8	17	0.280807
8	18	0.6411
8	19	0.676079
8	20	0.922631
8	21	-0.344387
8	22	-0.625691
8	23	-1.99435
8	24	-0.151284
8	25	-2.03186
8	26	-0.244539
8	27	-2.03421
8	28	-1.9225
8	29	1.65252
8	30	0.123699
8	31	-1.90133
8	32	-2.03352
8	33	-1.97548
8	34	-1.93561
8	35	-1.74864
8	36	-1.72111
8	37	-1.81266
8	38	-1.73058
8	39	-1.57668
8	40	-1.08543
8	41	-1.3495
8	42	-0.0724033
8	43	-1.27388
8	44	-1.72674
8	45	-1.91586
8	46	-1.94182
8	47	-2.03323
8	48	-1.83073
8	49	-0.168246
8	50	1.24725
8	51	-1.86173
8	52	-2.0234
8	53	-1.61324
8	54	-2.01419
8	55	-1.05998
8	56	0.802402
8	57	-1.63135
8	58	-2.03086
8	59	0.77829
8	60	0.261056
8	61	-0.29749
8	62	-2.02897
8	63	0.664289
8	64	0.0283099
8	65	0.778213
8	66	0.965924
8	67	1.06133
8	68	1.15221
8	69	-1.50839
8	70	1.14374
8	71	1.22684
8	72	1.27263
8	73	1.30966
8	74	1.33985
8	75	1.36547
8	76	1.38976
8	77	1.40955
8	78	1.42805
8	79	1.4414
8	80	1.45487
8	81	1.46489
8	82	1.47615
8	83	1.48344
8	84	1.48845
8	85	1.49282
8	86	1.49445
8	87	1.49592
8	88	1.49722
8	89	1.49805
8	90	1.4976
8	91	1.49918
8	92	1.49763
8	93	1.49433
8	94	1.48877
8	95	1.48331
8	96	1.47912
8	97	1.47233
8	98	1.46388
8	99	1.45397
9	0	1.42547
9	1	1.40999
9	2	1.39331
9	3	1.36912
9	4	1.34646
9	5	1.32075
9	6	1.28923
9	7	1.25483
9	8	1.20435
9	9	1.07021
9	10	1.24211
9	11	1.0904
9	12	0.976751
9	13	0.813988
9	14	0.783756
9	15	0.644113
9	16	-1.34027
9	17	-1.36434
9	18	-1.91796
9	19	0.0142805
9	20	-0.724542
9	21	-1.70304
9	22	-2.01737
9	23	-1.78025
9	24	-1.968
9	25	0.859206
9	26	-2.0041
9	27	1.48998
9	28	0.609763
9	29	-1.08981
9	30	-2.03482
9	31	-1.98858
9	32	-1.77399
9	33	-0.801967
9	34	1.3018
9	35	0.95131
9	36	0.831959
9	37	0.869837
9	38	0.708309
9	39	0.707381
9	40	0.741368
9	41	0.931622
9	42	1.28511
9	43	1.38158
9	44	1.53352
9	45	1.86205
9	46	-1.8815
9	47	-1.96727
9	48	-2.02745
9	49	-2.0296
9	50	-1.87119
9	51	-0.479084
